GPSWeek [weeks],GPSSecondsOfWeek [s],Longitude (lon) [deg],Latitude (lat) [deg],Height above ellipsoid (height) [m],Longitude (GT Lon) [deg],Latitude (GT Lat) [deg],Height above ellipsoid (GT Height) [m],"Heading (0° = East, counterclockwise) - (GT Heading) [rad]",GPSSecondsOfWeek [s] - Velocity,Velocity [meter/second],GPSSecondsOfWeek [s] - Yawrate,Yaw-Rate [rad/s]
1900.0,126642.6,13.3737093,52.5046309,80.199,13.373687550434301,52.504616756246,76.04199197124609,1.23316616191412,126642.44,6.330555555555558,126642.44,-0.0186750229963393
1900.0,126642.6,13.3737093,52.5046309,80.199,13.373687550434301,52.504616756246,76.04199197124609,1.23316616191412,126642.46,6.35,126642.46,-0.0172787595947439
1900.0,126642.6,13.3737093,52.5046309,80.199,13.373687550434301,52.504616756246,76.04199197124609,1.23316616191412,126642.48,6.35833333333333,126642.48,-0.0160570291183478
1900.0,126642.6,13.3737093,52.5046309,80.199,13.373687550434301,52.504616756246,76.04199197124609,1.23316616191412,126642.5,6.35833333333333,126642.5,-0.0158824961931484
1900.0,126642.6,13.3737093,52.5046309,80.199,13.373687550434301,52.504616756246,76.04199197124609,1.23316616191412,126642.52,6.361111111111112,126642.52,-0.0146607657167524
1900.0,126642.6,13.3737093,52.5046309,80.199,13.373687550434301,52.504616756246,76.04199197124609,1.23316616191412,126642.54,6.38333333333333,126642.54,-0.0144862327915529
1900.0,126642.6,13.3737093,52.5046309,80.199,13.373687550434301,52.504616756246,76.04199197124609,1.23316616191412,126642.56,6.40277777777778,126642.56,-0.0141371669411541
1900.0,126642.6,13.3737093,52.5046309,80.199,13.373687550434301,52.504616756246,76.04199197124609,1.23316616191412,126642.58,6.411111111111111,126642.58,-0.0143116998663535
1900.0,126642.6,13.3737093,52.5046309,80.199,13.373687550434301,52.504616756246,76.04199197124609,1.23316616191412,126642.6,6.411111111111111,126642.6,-0.0150098315671512
1900.0,126642.8,13.3737162,52.5046417,80.135,13.373693488737901,52.5046276917454,76.0491300258312,1.2307154672882,126642.62,6.43055555555556,126642.62,-0.0134390352403563
1900.0,126642.8,13.3737162,52.5046417,80.135,13.373693488737901,52.5046276917454,76.0491300258312,1.2307154672882,126642.64,6.42222222222222,126642.64,-0.0120427718387609
1900.0,126642.8,13.3737162,52.5046417,80.135,13.373693488737901,52.5046276917454,76.0491300258312,1.2307154672882,126642.66,6.45,126642.66,-0.0122173047639603
1900.0,126642.8,13.3737162,52.5046417,80.135,13.373693488737901,52.5046276917454,76.0491300258312,1.2307154672882,126642.68,6.447222222222218,126642.68,-0.0122173047639603
1900.0,126642.8,13.3737162,52.5046417,80.135,13.373693488737901,52.5046276917454,76.0491300258312,1.2307154672882,126642.7,6.447222222222218,126642.7,-0.011693705988362
1900.0,126642.8,13.3737162,52.5046417,80.135,13.373693488737901,52.5046276917454,76.0491300258312,1.2307154672882,126642.72,6.45277777777778,126642.72,-0.0111701072127637
1900.0,126642.8,13.3737162,52.5046417,80.135,13.373693488737901,52.5046276917454,76.0491300258312,1.2307154672882,126642.74,6.46944444444445,126642.74,-0.0101229096615671
1900.0,126642.8,13.3737162,52.5046417,80.135,13.373693488737901,52.5046276917454,76.0491300258312,1.2307154672882,126642.76,6.48888888888889,126642.76,-0.00802851455917392
1900.0,126642.8,13.3737162,52.5046417,80.135,13.373693488737901,52.5046276917454,76.0491300258312,1.2307154672882,126642.78,6.5,126642.78,-0.00802851455917392
1900.0,126642.8,13.3737162,52.5046417,80.135,13.373693488737901,52.5046276917454,76.0491300258312,1.2307154672882,126642.8,6.5,126642.8,-0.00663225115757845
1900.0,126643.0,13.3737239,52.5046524,80.101,13.373699543489199,52.504638809136,76.05619683546009,1.22943030924528,126642.82,6.51944444444444,126642.82,-0.00523598775598299
1900.0,126643.0,13.3737239,52.5046524,80.101,13.373699543489199,52.504638809136,76.05619683546009,1.22943030924528,126642.84,6.5305555555555586,126642.84,-0.00453785605518526
1900.0,126643.0,13.3737239,52.5046524,80.101,13.373699543489199,52.504638809136,76.05619683546009,1.22943030924528,126642.86,6.544444444444442,126642.86,-0.00314159265358979
1900.0,126643.0,13.3737239,52.5046524,80.101,13.373699543489199,52.504638809136,76.05619683546009,1.22943030924528,126642.88,6.544444444444442,126642.88,-0.00331612557878923
1900.0,126643.0,13.3737239,52.5046524,80.101,13.373699543489199,52.504638809136,76.05619683546009,1.22943030924528,126642.9,6.56111111111111,126642.9,-0.00349065850398866
1900.0,126643.0,13.3737239,52.5046524,80.101,13.373699543489199,52.504638809136,76.05619683546009,1.22943030924528,126642.92,6.56944444444444,126642.92,-0.00453785605518526
1900.0,126643.0,13.3737239,52.5046524,80.101,13.373699543489199,52.504638809136,76.05619683546009,1.22943030924528,126642.94,6.55555555555556,126642.94,-0.00436332312998582
1900.0,126643.0,13.3737239,52.5046524,80.101,13.373699543489199,52.504638809136,76.05619683546009,1.22943030924528,126642.96,6.5888888888888895,126642.96,-0.0054105206811824215
1900.0,126643.0,13.3737239,52.5046524,80.101,13.373699543489199,52.504638809136,76.05619683546009,1.22943030924528,126642.98,6.57777777777778,126642.98,-0.00628318530717959
1900.0,126643.0,13.3737239,52.5046524,80.101,13.373699543489199,52.504638809136,76.05619683546009,1.22943030924528,126643.0,6.57777777777778,126643.0,-0.00663225115757845
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.02,6.5888888888888895,126643.02,-0.00645771823237902
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.04,6.60833333333333,126643.04,-0.00558505360638185
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.06,6.619444444444442,126643.06,-0.00628318530717959
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.08,6.625,126643.08,-0.00558505360638185
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.1,6.625,126643.1,-0.00558505360638185
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.12,6.64722222222222,126643.12,-0.00418879020478639
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.14,6.638888888888888,126643.14,-0.00506145483078356
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.16,6.66666666666667,126643.16,-0.004886921905584121
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.18,6.68333333333333,126643.18,-0.00471238898038469
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.2,6.68333333333333,126643.2,-0.00436332312998582
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.22,6.68888888888889,126643.22,-0.00436332312998582
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.24,6.68888888888889,126643.24,-0.00331612557878923
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.26,6.68888888888889,126643.26,-0.00279252680319093
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.28,6.70277777777778,126643.28,-0.00331612557878923
1900.0,126643.3,13.3737346,52.5046689,80.078,13.3737088437291,52.50465554389071,76.0664505109759,1.2275143338736,126643.3,6.70277777777778,126643.3,-0.00279252680319093
1900.0,126643.5,13.3737405,52.504680500000006,80.077,13.373715124692499,52.50466713959521,76.0729016138532,1.22800432453952,126643.32,6.716666666666669,126643.32,-0.00174532925199433
1900.0,126643.5,13.3737405,52.504680500000006,80.077,13.373715124692499,52.50466713959521,76.0729016138532,1.22800432453952,126643.34,6.716666666666669,126643.34,0.0006981317007977321
1900.0,126643.5,13.3737405,52.504680500000006,80.077,13.373715124692499,52.50466713959521,76.0729016138532,1.22800432453952,126643.36,6.744444444444442,126643.36,0.000523598775598299
1900.0,126643.5,13.3737405,52.504680500000006,80.077,13.373715124692499,52.50466713959521,76.0729016138532,1.22800432453952,126643.38,6.744444444444442,126643.38,0.00314159265358979
1900.0,126643.5,13.3737405,52.504680500000006,80.077,13.373715124692499,52.50466713959521,76.0729016138532,1.22800432453952,126643.4,6.744444444444442,126643.4,0.00523598775598299
1900.0,126643.5,13.3737405,52.504680500000006,80.077,13.373715124692499,52.50466713959521,76.0729016138532,1.22800432453952,126643.42,6.76111111111111,126643.42,0.00610865238198015
1900.0,126643.5,13.3737405,52.504680500000006,80.077,13.373715124692499,52.50466713959521,76.0729016138532,1.22800432453952,126643.44,6.763888888888888,126643.44,0.00645771823237902
1900.0,126643.5,13.3737405,52.504680500000006,80.077,13.373715124692499,52.50466713959521,76.0729016138532,1.22800432453952,126643.46,6.7833333333333306,126643.46,0.00820304748437335
1900.0,126643.5,13.3737405,52.504680500000006,80.077,13.373715124692499,52.50466713959521,76.0729016138532,1.22800432453952,126643.48,6.786111111111111,126643.48,0.00855211333477222
1900.0,126643.5,13.3737405,52.504680500000006,80.077,13.373715124692499,52.50466713959521,76.0729016138532,1.22800432453952,126643.5,6.786111111111111,126643.5,0.00628318530717959
1900.0,126643.7,13.3737467,52.5046918,80.139,13.3737214358743,52.504678593776504,76.07892445519201,1.2285199872872,126643.52,6.7833333333333306,126643.52,0.005934119456780721
1900.0,126643.7,13.3737467,52.5046918,80.139,13.3737214358743,52.504678593776504,76.07892445519201,1.2285199872872,126643.54,6.79166666666667,126643.54,0.00558505360638185
1900.0,126643.7,13.3737467,52.5046918,80.139,13.3737214358743,52.504678593776504,76.07892445519201,1.2285199872872,126643.56,6.79166666666667,126643.56,0.00558505360638185
1900.0,126643.7,13.3737467,52.5046918,80.139,13.3737214358743,52.504678593776504,76.07892445519201,1.2285199872872,126643.58,6.79722222222222,126643.58,0.004886921905584121
1900.0,126643.7,13.3737467,52.5046918,80.139,13.3737214358743,52.504678593776504,76.07892445519201,1.2285199872872,126643.6,6.79722222222222,126643.6,0.00558505360638185
1900.0,126643.7,13.3737467,52.5046918,80.139,13.3737214358743,52.504678593776504,76.07892445519201,1.2285199872872,126643.62,6.80555555555556,126643.62,0.00523598775598299
1900.0,126643.7,13.3737467,52.5046918,80.139,13.3737214358743,52.504678593776504,76.07892445519201,1.2285199872872,126643.64,6.81666666666667,126643.64,0.00331612557878923
1900.0,126643.7,13.3737467,52.5046918,80.139,13.3737214358743,52.504678593776504,76.07892445519201,1.2285199872872,126643.66,6.81111111111111,126643.66,0.0020943951023932
1900.0,126643.7,13.3737467,52.5046918,80.139,13.3737214358743,52.504678593776504,76.07892445519201,1.2285199872872,126643.68,6.81111111111111,126643.68,0.00331612557878923
1900.0,126643.7,13.3737467,52.5046918,80.139,13.3737214358743,52.504678593776504,76.07892445519201,1.2285199872872,126643.7,6.81111111111111,126643.7,0.0029670597283903604
1900.0,126643.9,13.373752800000002,52.5047037,80.09,13.3737277586603,52.5046901160305,76.0844261364783,1.22890117895009,126643.72,6.83611111111111,126643.72,0.00279252680319093
1900.0,126643.9,13.373752800000002,52.5047037,80.09,13.3737277586603,52.5046901160305,76.0844261364783,1.22890117895009,126643.74,6.822222222222218,126643.74,0.00366519142918809
1900.0,126643.9,13.373752800000002,52.5047037,80.09,13.3737277586603,52.5046901160305,76.0844261364783,1.22890117895009,126643.76,6.822222222222218,126643.76,0.00279252680319093
1900.0,126643.9,13.373752800000002,52.5047037,80.09,13.3737277586603,52.5046901160305,76.0844261364783,1.22890117895009,126643.78,6.81666666666667,126643.78,0.004886921905584121
1900.0,126643.9,13.373752800000002,52.5047037,80.09,13.3737277586603,52.5046901160305,76.0844261364783,1.22890117895009,126643.8,6.81666666666667,126643.8,0.00453785605518526
1900.0,126643.9,13.373752800000002,52.5047037,80.09,13.3737277586603,52.5046901160305,76.0844261364783,1.22890117895009,126643.82,6.81111111111111,126643.82,0.00558505360638185
1900.0,126643.9,13.373752800000002,52.5047037,80.09,13.3737277586603,52.5046901160305,76.0844261364783,1.22890117895009,126643.84,6.802777777777782,126643.84,0.004886921905584121
1900.0,126643.9,13.373752800000002,52.5047037,80.09,13.3737277586603,52.5046901160305,76.0844261364783,1.22890117895009,126643.86,6.81666666666667,126643.86,0.0029670597283903604
1900.0,126643.9,13.373752800000002,52.5047037,80.09,13.3737277586603,52.5046901160305,76.0844261364783,1.22890117895009,126643.88,6.802777777777782,126643.88,0.00279252680319093
1900.0,126643.9,13.373752800000002,52.5047037,80.09,13.3737277586603,52.5046901160305,76.0844261364783,1.22890117895009,126643.9,6.802777777777782,126643.9,0.00331612557878923
1900.0,126644.1,13.3737585,52.5047153,80.075,13.3737340821884,52.504701659966095,76.0893321044809,1.22928190081847,126643.92,6.81111111111111,126643.92,0.0020943951023932
1900.0,126644.1,13.3737585,52.5047153,80.075,13.3737340821884,52.504701659966095,76.0893321044809,1.22928190081847,126643.94,6.81666666666667,126643.94,0.00226892802759263
1900.0,126644.1,13.3737585,52.5047153,80.075,13.3737340821884,52.504701659966095,76.0893321044809,1.22928190081847,126643.96,6.81666666666667,126643.96,0.0020943951023932
1900.0,126644.1,13.3737585,52.5047153,80.075,13.3737340821884,52.504701659966095,76.0893321044809,1.22928190081847,126643.98,6.81666666666667,126643.98,0.00401425727958696
1900.0,126644.1,13.3737585,52.5047153,80.075,13.3737340821884,52.504701659966095,76.0893321044809,1.22928190081847,126644.0,6.81666666666667,126644.0,0.00558505360638185
1900.0,126644.1,13.3737585,52.5047153,80.075,13.3737340821884,52.504701659966095,76.0893321044809,1.22928190081847,126644.02,6.81666666666667,126644.02,0.00610865238198015
1900.0,126644.1,13.3737585,52.5047153,80.075,13.3737340821884,52.504701659966095,76.0893321044809,1.22928190081847,126644.04,6.81111111111111,126644.04,0.00558505360638185
1900.0,126644.1,13.3737585,52.5047153,80.075,13.3737340821884,52.504701659966095,76.0893321044809,1.22928190081847,126644.06,6.822222222222218,126644.06,0.00506145483078356
1900.0,126644.1,13.3737585,52.5047153,80.075,13.3737340821884,52.504701659966095,76.0893321044809,1.22928190081847,126644.08,6.79166666666667,126644.08,0.00331612557878923
1900.0,126644.1,13.3737585,52.5047153,80.075,13.3737340821884,52.504701659966095,76.0893321044809,1.22928190081847,126644.1,6.79166666666667,126644.1,0.00279252680319093
1900.0,126644.3,13.3737644,52.50472679999999,80.07,13.373740371315598,52.504713244906505,76.0935999485069,1.22948938334381,126644.12,6.7805555555555586,126644.12,0.00279252680319093
1900.0,126644.3,13.3737644,52.50472679999999,80.07,13.373740371315598,52.504713244906505,76.0935999485069,1.22948938334381,126644.14,6.7833333333333306,126644.14,0.00279252680319093
1900.0,126644.3,13.3737644,52.50472679999999,80.07,13.373740371315598,52.504713244906505,76.0935999485069,1.22948938334381,126644.16,6.7833333333333306,126644.16,0.0024434609527920607
1900.0,126644.3,13.3737644,52.50472679999999,80.07,13.373740371315598,52.504713244906505,76.0935999485069,1.22948938334381,126644.18,6.7833333333333306,126644.18,0.00279252680319093
1900.0,126644.3,13.3737644,52.50472679999999,80.07,13.373740371315598,52.504713244906505,76.0935999485069,1.22948938334381,126644.2,6.7833333333333306,126644.2,0.00226892802759263
1900.0,126644.3,13.3737644,52.50472679999999,80.07,13.373740371315598,52.504713244906505,76.0935999485069,1.22948938334381,126644.22,6.7833333333333306,126644.22,0.00226892802759263
1900.0,126644.3,13.3737644,52.50472679999999,80.07,13.373740371315598,52.504713244906505,76.0935999485069,1.22948938334381,126644.24,6.7805555555555586,126644.24,0.0024434609527920607
1900.0,126644.3,13.3737644,52.50472679999999,80.07,13.373740371315598,52.504713244906505,76.0935999485069,1.22948938334381,126644.26,6.7833333333333306,126644.26,0.00349065850398866
1900.0,126644.3,13.3737644,52.50472679999999,80.07,13.373740371315598,52.504713244906505,76.0935999485069,1.22948938334381,126644.28,6.7833333333333306,126644.28,0.00436332312998582
1900.0,126644.3,13.3737644,52.50472679999999,80.07,13.373740371315598,52.504713244906505,76.0935999485069,1.22948938334381,126644.3,6.7833333333333306,126644.3,0.00558505360638185
1900.0,126644.5,13.3737706,52.504738,80.092,13.373746645007,52.504724748031904,76.0972249339384,1.23011810047992,126644.32,6.7833333333333306,126644.32,0.00558505360638185
1900.0,126644.5,13.3737706,52.504738,80.092,13.373746645007,52.504724748031904,76.0972249339384,1.23011810047992,126644.34,6.77777777777778,126644.34,0.00558505360638185
1900.0,126644.5,13.3737706,52.504738,80.092,13.373746645007,52.504724748031904,76.0972249339384,1.23011810047992,126644.36,6.786111111111111,126644.36,0.005934119456780721
1900.0,126644.5,13.3737706,52.504738,80.092,13.373746645007,52.504724748031904,76.0972249339384,1.23011810047992,126644.38,6.763888888888888,126644.38,0.0054105206811824215
1900.0,126644.5,13.3737706,52.504738,80.092,13.373746645007,52.504724748031904,76.0972249339384,1.23011810047992,126644.4,6.763888888888888,126644.4,0.00558505360638185
1900.0,126644.5,13.3737706,52.504738,80.092,13.373746645007,52.504724748031904,76.0972249339384,1.23011810047992,126644.42,6.73333333333333,126644.42,0.004886921905584121
1900.0,126644.5,13.3737706,52.504738,80.092,13.373746645007,52.504724748031904,76.0972249339384,1.23011810047992,126644.44,6.7833333333333306,126644.44,0.0054105206811824215
1900.0,126644.5,13.3737706,52.504738,80.092,13.373746645007,52.504724748031904,76.0972249339384,1.23011810047992,126644.46,6.744444444444442,126644.46,0.00523598775598299
1900.0,126644.5,13.3737706,52.504738,80.092,13.373746645007,52.504724748031904,76.0972249339384,1.23011810047992,126644.48,6.7833333333333306,126644.48,0.00558505360638185
1900.0,126644.5,13.3737706,52.504738,80.092,13.373746645007,52.504724748031904,76.0972249339384,1.23011810047992,126644.5,6.7833333333333306,126644.5,0.00366519142918809
1900.0,126644.7,13.373776500000002,52.5047494,80.025,13.373752898728002,52.504736152974395,76.1002449768592,1.23059109523251,126644.52,6.77222222222222,126644.52,0.00279252680319093
1900.0,126644.7,13.373776500000002,52.5047494,80.025,13.373752898728002,52.504736152974395,76.1002449768592,1.23059109523251,126644.54,6.76111111111111,126644.54,0.00314159265358979
1900.0,126644.7,13.373776500000002,52.5047494,80.025,13.373752898728002,52.504736152974395,76.1002449768592,1.23059109523251,126644.56,6.77222222222222,126644.56,0.00401425727958696
1900.0,126644.7,13.373776500000002,52.5047494,80.025,13.373752898728002,52.504736152974395,76.1002449768592,1.23059109523251,126644.58,6.77222222222222,126644.58,0.00453785605518526
1900.0,126644.7,13.373776500000002,52.5047494,80.025,13.373752898728002,52.504736152974395,76.1002449768592,1.23059109523251,126644.6,6.77222222222222,126644.6,0.0054105206811824215
1900.0,126644.7,13.373776500000002,52.5047494,80.025,13.373752898728002,52.504736152974395,76.1002449768592,1.23059109523251,126644.62,6.763888888888888,126644.62,0.004886921905584121
1900.0,126644.7,13.373776500000002,52.5047494,80.025,13.373752898728002,52.504736152974395,76.1002449768592,1.23059109523251,126644.64,6.77777777777778,126644.64,0.00506145483078356
1900.0,126644.7,13.373776500000002,52.5047494,80.025,13.373752898728002,52.504736152974395,76.1002449768592,1.23059109523251,126644.66,6.75833333333333,126644.66,0.00558505360638185
1900.0,126644.7,13.373776500000002,52.5047494,80.025,13.373752898728002,52.504736152974395,76.1002449768592,1.23059109523251,126644.68,6.76666666666667,126644.68,0.00523598775598299
1900.0,126644.7,13.373776500000002,52.5047494,80.025,13.373752898728002,52.504736152974395,76.1002449768592,1.23059109523251,126644.7,6.76666666666667,126644.7,0.00506145483078356
1900.0,126644.9,13.3737816,52.5047609,80.023,13.373759141210499,52.5047475566594,76.1027452284862,1.2313648523213898,126644.72,6.736111111111112,126644.72,0.00401425727958696
1900.0,126644.9,13.3737816,52.5047609,80.023,13.373759141210499,52.5047475566594,76.1027452284862,1.2313648523213898,126644.74,6.74722222222222,126644.74,0.00523598775598299
1900.0,126644.9,13.3737816,52.5047609,80.023,13.373759141210499,52.5047475566594,76.1027452284862,1.2313648523213898,126644.76,6.744444444444442,126644.76,0.00558505360638185
1900.0,126644.9,13.3737816,52.5047609,80.023,13.373759141210499,52.5047475566594,76.1027452284862,1.2313648523213898,126644.78,6.75277777777778,126644.78,0.00523598775598299
1900.0,126644.9,13.3737816,52.5047609,80.023,13.373759141210499,52.5047475566594,76.1027452284862,1.2313648523213898,126644.8,6.75277777777778,126644.8,0.00698131700797732
1900.0,126644.9,13.3737816,52.5047609,80.023,13.373759141210499,52.5047475566594,76.1027452284862,1.2313648523213898,126644.82,6.744444444444442,126644.82,0.00628318530717959
1900.0,126644.9,13.3737816,52.5047609,80.023,13.373759141210499,52.5047475566594,76.1027452284862,1.2313648523213898,126644.84,6.744444444444442,126644.84,0.00628318530717959
1900.0,126644.9,13.3737816,52.5047609,80.023,13.373759141210499,52.5047475566594,76.1027452284862,1.2313648523213898,126644.86,6.763888888888888,126644.86,0.00698131700797732
1900.0,126644.9,13.3737816,52.5047609,80.023,13.373759141210499,52.5047475566594,76.1027452284862,1.2313648523213898,126644.88,6.75833333333333,126644.88,0.00785398163397448
1900.0,126644.9,13.3737816,52.5047609,80.023,13.373759141210499,52.5047475566594,76.1027452284862,1.2313648523213898,126644.9,6.75833333333333,126644.9,0.00680678408277789
1900.0,126645.2,13.3737906,52.504778,80.043,13.3737685176379,52.5047648064882,76.1058316708043,1.23232603867803,126644.92,6.75833333333333,126644.92,0.005934119456780721
1900.0,126645.2,13.3737906,52.504778,80.043,13.3737685176379,52.5047648064882,76.1058316708043,1.23232603867803,126644.94,6.75833333333333,126644.94,0.00471238898038469
1900.0,126645.2,13.3737906,52.504778,80.043,13.3737685176379,52.5047648064882,76.1058316708043,1.23232603867803,126644.96,6.763888888888888,126644.96,0.00436332312998582
1900.0,126645.2,13.3737906,52.504778,80.043,13.3737685176379,52.5047648064882,76.1058316708043,1.23232603867803,126644.98,6.763888888888888,126644.98,0.00471238898038469
1900.0,126645.2,13.3737906,52.504778,80.043,13.3737685176379,52.5047648064882,76.1058316708043,1.23232603867803,126645.0,6.74722222222222,126645.0,0.00418879020478639
1900.0,126645.2,13.3737906,52.504778,80.043,13.3737685176379,52.5047648064882,76.1058316708043,1.23232603867803,126645.02,6.76111111111111,126645.02,0.00401425727958696
1900.0,126645.2,13.3737906,52.504778,80.043,13.3737685176379,52.5047648064882,76.1058316708043,1.23232603867803,126645.04,6.763888888888888,126645.04,0.00558505360638185
1900.0,126645.2,13.3737906,52.504778,80.043,13.3737685176379,52.5047648064882,76.1058316708043,1.23232603867803,126645.06,6.763888888888888,126645.06,0.00628318530717959
1900.0,126645.2,13.3737906,52.504778,80.043,13.3737685176379,52.5047648064882,76.1058316708043,1.23232603867803,126645.08,6.75833333333333,126645.08,0.00471238898038469
1900.0,126645.2,13.3737906,52.504778,80.043,13.3737685176379,52.5047648064882,76.1058316708043,1.23232603867803,126645.1,6.75833333333333,126645.1,0.0054105206811824215
1900.0,126645.2,13.3737906,52.504778,80.043,13.3737685176379,52.5047648064882,76.1058316708043,1.23232603867803,126645.12,6.7805555555555586,126645.12,0.00558505360638185
1900.0,126645.2,13.3737906,52.504778,80.043,13.3737685176379,52.5047648064882,76.1058316708043,1.23232603867803,126645.14,6.79166666666667,126645.14,0.00733038285837618
